lat,lon,age_mid,min_age,max_age,group,genesis_class,Minerals,Mn Ion,mindat ID,Locality containing Mineral
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
40.073055555556,141.80805555556003,112.0,23.0,201.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Ruizite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Serandite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
40.073055555556,141.80805555556003,112.0,23.0,201.0,C,Metamorphic Mn silicate,Tephroite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Tiragalloite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Tokyoite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.119722222222,9.324444444444396,215.0,215.0,215.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,264804,"Piona Peninsula, Colico, Lecco Province, Lombardy, Italy"
46.119722222222,9.324444444444396,215.0,215.0,215.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,264804,"Piona Peninsula, Colico, Lecco Province, Lombardy, Italy"
46.121388888889,9.323333333333295,215.0,215.0,215.0,Other,Magmatic/pegmatitic or phosphate-stage,Purpurite,Mn^3+,25826,"Malpensata Pegmatitic Dyke (Olgiasca-Malpensata; Croce Quarry; Secondi Dyke), Piona Peninsula, Colico, Lecco Province, Lombardy, Italy"
46.121388888889,9.323333333333295,215.0,215.0,215.0,Other,Other/uncertain,Roscherite,Mn^2+,25826,"Malpensata Pegmatitic Dyke (Olgiasca-Malpensata; Croce Quarry; Secondi Dyke), Piona Peninsula, Colico, Lecco Province, Lombardy, Italy"
46.2825,9.68444444444441,1050.0,100.0,2000.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,21123,"Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,C,Metamorphic Mn silicate,Piemontite,Mn^3+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,Other,Hydrothermal/metasomatic,Pyrophanite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,Other,Other/uncertain,Sarkinite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,C,Metamorphic Mn silicate,Tephroite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
46.249444444444,9.951388888888914,1050.0,100.0,2000.0,Other,Other/uncertain,Tiragalloite,Mn^2+,21122,"Valtellina, Sondrio Province, Lombardy, Italy"
45.292222222222,7.513611111111089,26.5,15.0,38.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,2110,"Poggio San Vittore Asbestos Mine, Balangero, Lanzo Valleys, Metropolitan City Of Turin, Piedmont, Italy"
45.292222222222,7.513611111111089,26.5,15.0,38.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,2110,"Poggio San Vittore Asbestos Mine, Balangero, Lanzo Valleys, Metropolitan City Of Turin, Piedmont, Italy"
45.292222222222,7.513611111111089,26.5,15.0,38.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,2110,"Poggio San Vittore Asbestos Mine, Balangero, Lanzo Valleys, Metropolitan City Of Turin, Piedmont, Italy"
45.916666666667,8.483333333333292,277.0,269.0,285.0,Other,Other/uncertain,Scandiobabingtonite,Mn^2+,2103,"Seula Mine (ex Montecatini Quarry), Mount Camoscio, Oltrefiume, Baveno, Verbano-Cusio-Ossola Province, Piedmont, Italy"
45.916666666667,8.483333333333292,277.0,269.0,285.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,2103,"Seula Mine (ex Montecatini Quarry), Mount Camoscio, Oltrefiume, Baveno, Verbano-Cusio-Ossola Province, Piedmont, Italy"
46.324166666667,8.22999999999999,0.0,0.0,0.0,Other,Other/uncertain,Senaite,Mn^2+,2085,"Mt. Cervandone Area (Scherbadung; Cherbadung; Incl. Conca Del Cervandone; Ghiacciaio Della Rossa), Devero Alp, Baceno, Devero Valley, Antigorio Valley, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy"
46.103888888889,8.392222222222188,33.0,30.0,36.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,292607,"Pizzo Marcio North Dyke, Pizzo Marcio, Trontano, Vigezzo Valley, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy"
46.103888888889,8.392222222222188,33.0,30.0,36.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,292607,"Pizzo Marcio North Dyke, Pizzo Marcio, Trontano, Vigezzo Valley, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy"
46.103888888889,8.392222222222188,33.0,30.0,36.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,292609,"Pizzo Marcio South Dyke, Pizzo Marcio, Trontano, Vigezzo Valley, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy"
39.081388888889,8.976666666666688,288.7,288.2,289.2,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,30503,"Punta De Su Seinargiu (Su Seinargiu; Su Senargiu), Sarroch, Cagliari Metropolitan City (Metropolitan City Of Cagliari), Sardinia, Italy"
40.531944444444,8.365000000000009,30.5,27.0,34.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,2120,"Calabona Mine, Alghero, Sassari Province, Sardinia, Italy"
40.741666666667,8.147500000000008,431.5,419.0,444.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,8472,"Argentiera Della Nurra Mine, Sassari, Sassari Province, Sardinia, Italy"
35.3425,-107.82666666667,260.0,260.0,260.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,123517,"Montefondoli (Pfunderer Berg), Chiusa (Klausen), Isarco Valley (Eisack Valley), Bolzano-Alto Adige Autonomous Province, Trentino-Alto Adige, Italy"
35.3425,-107.82666666667,260.0,260.0,260.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,123271,"Rio Dei Ronchi (Runggenbach; Telfer Weißen), Ridanna Valley (Ridnaun Valley), Isarco Valley (Eisack Valley), Bolzano-Alto Adige Autonomous Province, Trentino-Alto Adige, Italy"
46.106666666667,11.246944444444011,266.5,252.0,281.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,132222,"Erla Mine, ""Le Trote"" (""La Trota""), Baselga Di Pinè, Fersina Stream Basin, Trento Province (Trentino), Trentino-Alto Adige, Italy"
46.106666666667,11.246944444444011,266.5,252.0,281.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,132222,"Erla Mine, ""Le Trote"" (""La Trota""), Baselga Di Pinè, Fersina Stream Basin, Trento Province (Trentino), Trentino-Alto Adige, Italy"
46.039444444444,11.37444444444401,266.5,252.0,281.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,2169,"Cinquevalli Mine, Roncegno, Valsugana, Trento Province (Trentino), Trentino-Alto Adige, Italy"
-13.191388888889,-75.143333333333,6.0,5.0,7.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,203838,"Botro Ai Marmi, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
-13.191388888889,-75.143333333333,6.0,5.0,7.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,247676,"Lanzi Mine (Cava Del Piombo; Buca Del Piombo), Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
-13.191388888889,-75.143333333333,6.0,5.0,7.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,2145,"Madonna Di Fucinaia (Madonna Della Fucinaia) Slag Heaps, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
43.048055555556,10.585555555555999,6.0,5.0,7.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,64341,"Monte Valerio, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
43.048055555556,10.585555555555999,6.0,5.0,7.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,268535,"Montorsi Iron Ore Prospects (Monte Spinosa-North; Monte Spinosa Iron Deposit), Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
-13.191388888889,-75.143333333333,6.0,5.0,7.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,206310,"Rocca San Silvestro Slag Locality, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
-13.191388888889,-75.143333333333,6.0,5.0,7.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,2146,"Temperino Mine, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy"
42.752777777778,10.211666666666986,7.0,6.0,8.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,2154,"San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.750833333333,10.205000000000013,7.0,6.0,8.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,7681,"Fonte Del Prete, San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.750833333333,10.205000000000013,7.0,6.0,8.0,Other,Other/uncertain,Titanowodginite,Mn^2+,7681,"Fonte Del Prete, San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.755277777778,10.215000000000003,7.0,6.0,8.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,7679,"Grotta D'Oggi (Grotta D'Oggi Quarry), San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.755277777778,10.215000000000003,7.0,6.0,8.0,Other,Other/uncertain,Tsilaisite,Mn^2+,7679,"Grotta D'Oggi (Grotta D'Oggi Quarry), San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.755277777778,10.215000000000003,7.0,6.0,8.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,54356,"La Speranza (Pisani's Quarry), San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.750833333333,10.205000000000013,7.0,6.0,8.0,Other,Other/uncertain,Titanowodginite,Mn^2+,54356,"La Speranza (Pisani's Quarry), San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.755277777778,10.215000000000003,7.0,6.0,8.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,56135,"Rosina Vein, San Piero In Campo, Campo Nell'Elba, Elba Island, Livorno Province, Tuscany, Italy"
42.718611111111,10.431111111110994,2.65,0.0,5.3,C,Metamorphic Mn silicate,Spessartine,Mn^2+,50861,"Capoliveri, Elba Island, Livorno Province, Tuscany, Italy"
42.7725,10.366666666666987,5.5,5.1,5.9,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,50675,"Porto Azzurro, Elba Island, Livorno Province, Tuscany, Italy"
42.7725,10.366666666666987,5.5,5.1,5.9,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,50675,"Porto Azzurro, Elba Island, Livorno Province, Tuscany, Italy"
25.283333333333,-101.06666666667,17.5,8.0,27.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,8824,"Bottino Mine, Stazzema, Lucca Province, Tuscany, Italy"
43.998333333333,10.294166666666996,17.5,8.0,27.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,2165,"Buca Della Vena Mine, Ponte Stazzemese, Stazzema, Lucca Province, Tuscany, Italy"
43.998333333333,10.294166666666996,17.5,8.0,27.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,22997,"Monte Arsiccio Mine, Sant'Anna Di Stazzema, Stazzema, Lucca Province, Tuscany, Italy"
40.25,140.60000000000002,15.0,15.0,15.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,171360,"Ezuri Mine, Odate, Akita, Japan"
40.25,140.60000000000002,15.0,15.0,15.0,Other,Other/uncertain,Serandite,Mn^2+,171360,"Ezuri Mine, Odate, Akita, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Hydrothermal/metasomatic,Neotocite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Nsutite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,20264,"Ehime, Japan"
-41.783055555556,145.51666666667,303.5,66.0,541.0,Other,Hydrothermal/metasomatic,Pyrophanite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Ribbeite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Sursassite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Takanelite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,C,Metamorphic Mn silicate,Tephroite,Mn^2+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Tweddillite,Mn^3+,20264,"Ehime, Japan"
33.772222222222,132.94611111110999,303.5,66.0,541.0,Other,Other/uncertain,Vuorelainenite,Mn^2+,20264,"Ehime, Japan"
33.852777777778,133.31388888889,170.0,170.0,170.0,C,Metamorphic Mn silicate,Piemontite,Mn^3+,8667,"Besshi Mine (Bessi Mine), Besshi, Niihama City, Ehime, Japan"
33.903888888889,133.54166666667004,360.0,360.0,360.0,C,Metamorphic Mn silicate,Piemontite,Mn^3+,21603,"Sazare Mine, Niihama City, Ehime, Japan"
34.994444444444,137.83888888888998,360.0,360.0,360.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,21603,"Sazare Mine, Niihama City, Ehime, Japan"
33.903888888889,133.54166666667004,360.0,360.0,360.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,21603,"Sazare Mine, Niihama City, Ehime, Japan"
33.513888888889,132.65555555556,360.0,360.0,360.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,17373,"Ohkuki Mine (Okuki Deposit), Ehime, Japan"
34.583055555556,130.28305555556,89.4,86.5,92.3,C,Metamorphic Mn silicate,Spessartine,Mn^2+,53666,"Nagatare (Nagatareyama; Nagatare Mine), Fukuoka, Japan"
34.583055555556,130.28305555556,89.4,86.5,92.3,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,53666,"Nagatare (Nagatareyama; Nagatare Mine), Fukuoka, Japan"
34.583055555556,130.28305555556,89.4,86.5,92.3,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,53666,"Nagatare (Nagatareyama; Nagatare Mine), Fukuoka, Japan"
37.666388888889,140.61666666666997,109.0,71.0,147.0,Other,Other/uncertain,Uedaite-(Ce),Mn^2+,2181,"Iizaka Village (IIsaka), Kawamata, Fukushima, Japan"
37.666666666667,140.61666666666997,109.0,71.0,147.0,Other,Other/uncertain,Proto-ferro-suenoite,Mn^2+,5813,"Suishoyama Pegmatite (Suishouyama; Suisyoyama; Suishyoyama), Iizaka Village (IIsaka), Kawamata, Fukushima, Japan"
43.15,140.63333333333003,14.15,5.3,23.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,25076,"Inakuraishi Mine, Furubira, Shakotan Peninsula, Shiribeshi Subprefecture, Hokkaidō, Japan"
43.15,140.63333333333003,14.15,5.3,23.0,Other,Other/uncertain,Uchucchacuaite,Mn^2+,25076,"Inakuraishi Mine, Furubira, Shakotan Peninsula, Shiribeshi Subprefecture, Hokkaidō, Japan"
43.15,140.63333333333003,14.15,5.3,23.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,53563,"Oue Mine (Oye Mine; Ohe Mine; Ooe Mine; Oe Mine), Shakotan Peninsula, Shiribeshi Subprefecture, Hokkaidō, Japan"
43.15,140.68333333332998,14.15,5.3,23.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,53563,"Oue Mine (Oye Mine; Ohe Mine; Ooe Mine; Oe Mine), Shakotan Peninsula, Shiribeshi Subprefecture, Hokkaidō, Japan"
36.5,140.29444444444,40.3,9.8,70.8,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,108131,"Takatori Mine, Shirosato-machi, Higashiibaraki District, Ibaraki, Japan"
44.199166666667,9.700277777777785,173.0,145.0,201.0,Other,Other/uncertain,Nambulite,Mn^2+,2200,"Funakozawa Mine, Ono, Hirono-cho, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Hydrothermal/metasomatic,Neotocite,Mn^2+,2200,"Funakozawa Mine, Ono, Hirono-cho, Kunohe-gun, Iwate, Japan"
44.199166666667,9.700277777777785,173.0,145.0,201.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,2200,"Funakozawa Mine, Ono, Hirono-cho, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,2200,"Funakozawa Mine, Ono, Hirono-cho, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,2200,"Funakozawa Mine, Ono, Hirono-cho, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Other/uncertain,Nsutite,Mn^2+,204445,"Tachikawa Mine, Karumai-cho, Kunohe-gun, Iwate, Japan"
44.199166666667,9.700277777777785,173.0,145.0,201.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,204445,"Tachikawa Mine, Karumai-cho, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,204445,"Tachikawa Mine, Karumai-cho, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Hydrothermal/metasomatic,Neotocite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Other/uncertain,Nsutite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,Other,Other/uncertain,Parsettensite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Other/uncertain,Pyrochroite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
44.199166666667,9.700277777777785,173.0,145.0,201.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Hydrothermal/metasomatic,Pyrophanite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Other/uncertain,Pyrosmalite-(Mn),Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,C,Metamorphic Mn silicate,Pyroxmangite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
40.073055555556,141.80805555556003,173.0,145.0,201.0,Other,Other/uncertain,Ramsdellite,Mn^4+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
46.547222222222,9.654166666666697,173.0,145.0,201.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,16999,"Noda-Tamagawa Mine, Noda-mura, Kunohe-gun, Iwate, Japan"
